wavelength	t0-14	t0-18	t0-20	t0-22	t0-25	t0-27	t0-32	t0-35	t0-4	t0-45	t0-46	t0-47	t0-48	t0-5	t0-7	t0-8	t3-14	t3-18	t3-20	t3-22	t3-25	t3-27	t3-32	t3-35	t3-4	t3-45	t3-46	t3-47	t3-48	t3-5	t3-7	t3-8	t5-14	t5-18	t5-20	t5-22	t5-25	t5-27	t5-32	t5-35	t5-4	t5-45	t5-46	t5-47	t5-48	t5-5	t5-7	t5-8	t6-14	t6-18	t6-20	t6-22	t6-25	t6-27	t6-32	t6-35	t6-4	t6-45	t6-46	t6-47	t6-48	t6-5	t6-7	t6-8
1693.19	0.01877666	0.03136744	0.01429071	0.004683279	0.0436155	0.02067292	0.01901382	0.0355386	0.01525348	0.03550785	0.05538977	0.02836792	0.03350846	0.006636006	0.008474912	0.01538073	0.02591541	0.01681465	0.02672584	0.005050559	0.02834549	0.07249614	0.03737209	0.06221597	0.02171087	0.06143427	0.07628055	0.01405839	0.06075543	0.02804676	0.03304515	0.02676663	0.01606173	0.02772769	0.03259022	0.04616559	0.04468574	0.08194527	0.07562023	0.05908385	0.0510814	0.04984927	0.07241347	0.0628046	0.04310673	0.04242352	0.03205751	0.03040533	0.05510098	0.01598895	0.0422501	0.04650088	0.06862196	0.05134176	0.0423496	0.09454029	0.04029509	0.03471033	0.05730392	0.07621338	0.04496317	0.03499583	0.03427732	0.02783487
1695.12	0.01858723	0.03070359	0.0133559	0.004601036	0.04455039	0.02112061	0.01958126	0.03614002	0.01512712	0.03662517	0.0556609	0.02873161	0.0342948	0.006481838	0.008428114	0.01511408	0.02535251	0.01666988	0.02651415	0.004937409	0.02875983	0.07133523	0.0384042	0.06166019	0.02096645	0.05947965	0.07797836	0.01424175	0.06183376	0.02705212	0.03188802	0.02594461	0.01549879	0.02733878	0.03133104	0.04502375	0.04394611	0.08078814	0.07486814	0.0592428	0.04956459	0.05012889	0.07444715	0.06121872	0.04443653	0.04065148	0.03103162	0.02938361	0.05322123	0.01536584	0.0407921	0.04514075	0.06759696	0.05058862	0.04277264	0.0942311	0.03897038	0.03441597	0.0572101	0.0762444	0.04503766	0.03389302	0.03288447	0.02708311
1697.05	0.01807354	0.02994618	0.01320446	0.004251038	0.04573834	0.02133331	0.0200827	0.03698345	0.01504976	0.03788075	0.05585923	0.02912652	0.03513087	0.006195204	0.008338625	0.0147841	0.02443732	0.01634545	0.02620617	0.004797291	0.02915243	0.07130881	0.03978005	0.06233112	0.02069017	0.05855471	0.0811123	0.01449381	0.06439911	0.02693627	0.03130325	0.0258198	0.01524866	0.02680584	0.0300211	0.04449488	0.04402523	0.08072284	0.07496441	0.06038525	0.04900776	0.05048098	0.07738622	0.06061643	0.04603743	0.03957473	0.03033539	0.02913352	0.05204609	0.015241	0.0399114	0.04470702	0.0675052	0.05116475	0.0440194	0.09506913	0.03803974	0.03385515	0.05742608	0.07741042	0.04580273	0.03355809	0.03211278	0.02697417
1698.98	0.01679503	0.02874701	0.01412563	0.003340045	0.04702611	0.02123843	0.02024935	0.03814949	0.01484438	0.03961182	0.05565321	0.02919602	0.03594548	0.005550842	0.007982472	0.01419715	0.02266178	0.01550232	0.02531512	0.004593594	0.0293011	0.07213681	0.04135453	0.06397861	0.02123147	0.05876639	0.08530453	0.01480294	0.06789991	0.02784291	0.03154682	0.02679048	0.01541799	0.02571814	0.02818594	0.04481388	0.04508568	0.08177217	0.07570851	0.06214002	0.04954465	0.05048124	0.08068663	0.06104228	0.04765004	0.03972856	0.03007769	0.03004475	0.05167964	0.01578771	0.03991383	0.04542312	0.06858866	0.0527514	0.04588526	0.09694312	0.03769424	0.03271398	0.05776379	0.07954298	0.04713079	0.03437967	0.03248765	0.02792561
1700.91	0.01546311	0.02753615	0.01358436	0.002450033	0.0483616	0.0214182	0.02052233	0.03947443	0.01469173	0.04184182	0.05565015	0.0293317	0.0370064	0.004896129	0.007611012	0.01362494	0.02088638	0.0146677	0.02444908	0.004416966	0.02955671	0.0722802	0.04325359	0.06474707	0.02085928	0.05781826	0.08869161	0.0152028	0.0706612	0.02748366	0.03084489	0.02656551	0.01514574	0.02466894	0.02633677	0.04439212	0.04488335	0.08190382	0.07600421	0.06349372	0.04887326	0.05063382	0.08355536	0.06031365	0.04939999	0.03861504	0.02945142	0.02967502	0.05047121	0.01567429	0.03894386	0.04472268	0.0687608	0.05325503	0.04721871	0.09787131	0.03676978	0.03172737	0.05834945	0.08068244	0.04778767	0.03405751	0.03165215	0.02769725
1702.84	0.01515908	0.02704556	0.01343687	0.002376953	0.04987128	0.02237254	0.02149873	0.04072909	0.01490599	0.04412117	0.05673553	0.03020906	0.03854697	0.004766556	0.007673056	0.01350594	0.02036699	0.01463641	0.02462006	0.004381844	0.03042959	0.07363611	0.04561715	0.06640934	0.02089061	0.0577254	0.09281097	0.01571128	0.07437062	0.02773324	0.03054526	0.02693551	0.01507842	0.02458396	0.02536629	0.04453409	0.04536214	0.08287401	0.07696848	0.06535574	0.04886964	0.05180423	0.08683096	0.06040961	0.05162725	0.03813971	0.029226	0.02977608	0.04982866	0.01578885	0.03843475	0.04462253	0.06958497	0.05456487	0.04895881	0.09959207	0.03623199	0.03187979	0.05943809	0.08244497	0.04890325	0.03435968	0.03124293	0.02796714
1704.76	0.01534766	0.02694482	0.01368246	0.002648836	0.05140338	0.02358803	0.02272403	0.04187992	0.01528426	0.04628707	0.0583249	0.03137649	0.04020634	0.004884701	0.007939094	0.01361202	0.02041494	0.01496531	0.02527341	0.004406674	0.03153271	0.07537293	0.04807789	0.06829735	0.02122604	0.05821379	0.09723263	0.01623159	0.07830594	0.0283375	0.03070791	0.02761408	0.01516818	0.02495097	0.02484265	0.04507021	0.04608517	0.08440997	0.078237	0.06739613	0.04923623	0.05342817	0.09009574	0.06085325	0.05398227	0.03818869	0.02923405	0.03028102	0.04962682	0.01608895	0.03827653	0.04503221	0.07081803	0.05615366	0.05083266	0.1013545	0.03600779	0.03259668	0.06070543	0.08429425	0.05017176	0.0351308	0.03133383	0.02846085
1706.69	0.01541174	0.02675772	0.01335546	0.002788586	0.05280507	0.02471551	0.02380593	0.04293609	0.01559441	0.04849186	0.0597747	0.0323802	0.04176895	0.004927578	0.008141636	0.01364866	0.02027024	0.01516296	0.02576831	0.004410794	0.03251895	0.07674236	0.0504122	0.0695951	0.02117251	0.0582034	0.1009029	0.01669797	0.08163455	0.02848223	0.03056582	0.02765915	0.01502925	0.02516875	0.02415891	0.04527559	0.04615786	0.0854974	0.07920502	0.06902723	0.04915082	0.0548708	0.09270811	0.06070225	0.05617714	0.03763967	0.02899439	0.03021473	0.04922241	0.01610132	0.03780838	0.04497898	0.07165424	0.05709399	0.05236601	0.1022993	0.0355486	0.03322811	0.0617949	0.08542129	0.05098904	0.03551762	0.03085967	0.0283225
1708.62	0.01553657	0.02657448	0.01308341	0.002959935	0.05404454	0.02581804	0.0248503	0.04381262	0.01588939	0.05056746	0.06113189	0.033324	0.04323792	0.004995217	0.008354863	0.01367265	0.02017935	0.01537897	0.02627025	0.00442006	0.03345561	0.07802855	0.05260228	0.07069106	0.02106854	0.05809885	0.1040746	0.01710229	0.08455521	0.02865083	0.03051187	0.02767354	0.01488143	0.02538557	0.02348904	0.04550552	0.04626527	0.08648861	0.07990321	0.07045814	0.0490801	0.05621717	0.09480213	0.06055265	0.05820892	0.03705752	0.02881339	0.03009734	0.04877248	0.0161265	0.03737878	0.04494641	0.07242112	0.05779117	0.05368708	0.1030982	0.0350848	0.03387518	0.06271873	0.08647931	0.05171819	0.03606759	0.03026135	0.02813491
1710.55	0.01597868	0.02661825	0.01307724	0.003358664	0.05509229	0.02686594	0.02593508	0.04444299	0.01625591	0.05212429	0.06252643	0.03433817	0.04452118	0.00522396	0.008673114	0.01381606	0.02048507	0.01582597	0.02702798	0.004469039	0.03439057	0.07951806	0.05456051	0.07193333	0.02112649	0.05830223	0.1070475	0.01743604	0.08731652	0.02906051	0.03074166	0.02795833	0.01487949	0.02585376	0.0231849	0.04608457	0.04665207	0.08768705	0.08050606	0.07196672	0.04920066	0.05765298	0.09672554	0.06069259	0.06005444	0.03683402	0.02884432	0.03032266	0.04864313	0.0162687	0.03718301	0.04515068	0.07345329	0.0587322	0.05500473	0.1040285	0.03483296	0.03473827	0.06358455	0.08756911	0.05247127	0.03704543	0.03004068	0.02824196
1712.48	0.0165815	0.02678312	0.01321234	0.003863181	0.05596413	0.02772084	0.02697096	0.0449071	0.01664527	0.05316556	0.06389295	0.03538758	0.04555327	0.00552068	0.009022216	0.01402584	0.0209929	0.01638781	0.02790769	0.004532537	0.03524298	0.08105609	0.05631591	0.07320205	0.02133257	0.05868135	0.1097972	0.01770451	0.08979791	0.02955801	0.03110877	0.028447	0.01495779	0.02644768	0.02309356	0.04680891	0.04711439	0.08900341	0.08108829	0.07345837	0.04954984	0.05912919	0.09831988	0.06089736	0.06177613	0.03690963	0.02888544	0.03067341	0.04879541	0.01649678	0.03713349	0.04553479	0.07452133	0.05976532	0.05639477	0.1048959	0.03468117	0.03572933	0.06437062	0.08864333	0.05321135	0.03824553	0.03006623	0.02846552
1714.41	0.01697045	0.02674932	0.01341181	0.004210542	0.05680348	0.02834399	0.02792635	0.04541646	0.01700701	0.0541995	0.06520694	0.03652962	0.04648241	0.005691287	0.009282627	0.0141234	0.02123114	0.01678527	0.02866165	0.004554045	0.03597785	0.08251474	0.05828586	0.07438204	0.02156519	0.05913808	0.1122902	0.01797493	0.09196842	0.02994035	0.03163175	0.02893958	0.01500861	0.02686252	0.02275707	0.04746622	0.04750555	0.09034452	0.08159097	0.07490622	0.05004585	0.06061605	0.09972782	0.06115419	0.06370018	0.03703301	0.02900284	0.03095371	0.04898111	0.01674239	0.03719257	0.04587778	0.07554932	0.06063731	0.05777192	0.1057136	0.03466042	0.03668445	0.06512583	0.08964188	0.0540332	0.03954899	0.03010222	0.02875241
1716.34	0.0165946	0.02630646	0.0129489	0.003959724	0.05761015	0.02859726	0.02857563	0.04616157	0.01734348	0.05575648	0.06617126	0.03763903	0.04734658	0.00549044	0.009293235	0.01392263	0.02061888	0.01662335	0.02893911	0.004482131	0.03639922	0.08327997	0.06073814	0.07499085	0.02122727	0.05898836	0.1142168	0.01830454	0.09350322	0.02962821	0.03163883	0.02867664	0.0148331	0.02672835	0.02197877	0.04767353	0.04723202	0.09114159	0.08168756	0.07598072	0.04983224	0.06184613	0.1010067	0.06069739	0.06573106	0.03641156	0.02896505	0.03053522	0.04866811	0.01666511	0.03672998	0.04550545	0.07592739	0.06069779	0.0588144	0.1058302	0.03437224	0.03719455	0.06606955	0.08987238	0.05449658	0.04038023	0.02943674	0.02837642
1718.26	0.01555138	0.02578704	0.01265481	0.003126667	0.05824444	0.02857277	0.02878779	0.04710675	0.01769139	0.05773114	0.06657739	0.03842136	0.04805684	0.005000062	0.009076506	0.01355603	0.01936767	0.01598338	0.02874618	0.004362134	0.03645227	0.08473729	0.06321133	0.07623251	0.02099711	0.05921546	0.1169511	0.01866437	0.0959285	0.02959318	0.03170244	0.02868623	0.01475689	0.02617311	0.02124926	0.04826936	0.0473544	0.09241463	0.08246907	0.07753611	0.04981299	0.06258733	0.1026154	0.06060749	0.06720387	0.03600273	0.02902735	0.03036614	0.04855396	0.01674974	0.03633397	0.04547806	0.07682574	0.06117462	0.0605118	0.1062843	0.03410447	0.03707159	0.06732646	0.09065276	0.05507848	0.0413912	0.02900179	0.02818009
1720.19	0.01509409	0.02565059	0.01293335	0.002783118	0.05915697	0.02918131	0.02952453	0.04820953	0.01819969	0.05993189	0.0676246	0.03958191	0.04920376	0.004849453	0.009090354	0.01342901	0.01880034	0.01580395	0.02906386	0.004314176	0.03699878	0.08722842	0.06596802	0.0784773	0.0212479	0.06011583	0.120877	0.0191288	0.09975006	0.03014851	0.03209117	0.02935638	0.01489949	0.02610441	0.0209226	0.04934876	0.04812645	0.09441219	0.08396357	0.07984398	0.05041658	0.06388875	0.1046371	0.061218	0.06888984	0.03613527	0.02918697	0.03086203	0.04899319	0.017143	0.03642049	0.04608463	0.07856368	0.06250281	0.06302755	0.107538	0.03409464	0.03737903	0.06889247	0.09229349	0.05598924	0.04279447	0.02917573	0.0285431
1722.12	0.01518871	0.02568971	0.01321394	0.002953901	0.06041966	0.03042328	0.03094073	0.04945399	0.01882284	0.06240877	0.06948711	0.04130078	0.05087679	0.005014604	0.009313044	0.01345606	0.01877631	0.01605422	0.02989482	0.004306072	0.0381123	0.09002404	0.06930973	0.08114531	0.02155365	0.06108014	0.1256164	0.01971582	0.1042173	0.03086007	0.03258079	0.03010495	0.01507395	0.02644346	0.02065174	0.05041784	0.04896726	0.09672364	0.085793	0.08255303	0.05106954	0.06590866	0.1068174	0.0619012	0.07118891	0.0363832	0.02940386	0.03144947	0.04952491	0.01747798	0.03658332	0.04678	0.08055251	0.06425138	0.06575138	0.108932	0.03422586	0.03821008	0.07064302	0.0941359	0.05695254	0.04416893	0.02945378	0.02901094
1724.05	0.01533693	0.02574622	0.01326221	0.00320243	0.06169519	0.03184604	0.03258195	0.0506909	0.0194671	0.06496847	0.07154032	0.04317651	0.052703	0.005234263	0.009542779	0.01347445	0.01877073	0.0163444	0.03080891	0.00428957	0.03935132	0.09293955	0.07286046	0.08398249	0.02163072	0.06193551	0.1307759	0.02034585	0.1089082	0.03143825	0.03285027	0.03060262	0.01512665	0.02681194	0.02033613	0.05131953	0.04970586	0.09897082	0.08792222	0.08551484	0.05150489	0.06805742	0.1089977	0.06249175	0.07355135	0.03630745	0.02956456	0.03174575	0.04979821	0.01757224	0.03640681	0.04718167	0.08249633	0.0661554	0.06852805	0.1102677	0.03427347	0.0390369	0.07245527	0.09597965	0.05765139	0.0451461	0.02944865	0.02922477
1725.98	0.01547998	0.02588167	0.01331738	0.00343851	0.06277651	0.03322772	0.03419789	0.05174782	0.02010603	0.06719673	0.07346177	0.04490849	0.05440738	0.005460316	0.009756213	0.01350059	0.01877318	0.0166165	0.03169284	0.004272911	0.04048678	0.09600683	0.07606958	0.08692884	0.0217018	0.06292845	0.1356339	0.02094088	0.1134774	0.03203437	0.03297417	0.03112418	0.0151095	0.02717369	0.02013431	0.05215538	0.05053594	0.1008973	0.08999039	0.08848563	0.05196961	0.07000041	0.1108142	0.0632386	0.07551626	0.03611852	0.0297276	0.03188857	0.05005601	0.01766515	0.03629804	0.04750775	0.08442039	0.06840118	0.07139403	0.1116508	0.03429503	0.03968713	0.07423131	0.09818027	0.05817074	0.04589714	0.02932365	0.02934592
1727.91	0.01574383	0.02609306	0.01355982	0.003752543	0.06363958	0.0345705	0.03575615	0.05253858	0.0207142	0.06887933	0.07521115	0.04638321	0.05592688	0.005721338	0.01001003	0.01357557	0.01892379	0.01695469	0.03256582	0.004271271	0.04150145	0.09906171	0.07863261	0.08977921	0.02184518	0.06395711	0.1392894	0.02145398	0.1174611	0.03294472	0.0330866	0.03175618	0.01511144	0.02759209	0.02003853	0.05293643	0.05153085	0.1024673	0.09167326	0.091135	0.05255274	0.07166275	0.112011	0.06411568	0.07703261	0.03615731	0.02992734	0.0322944	0.05033123	0.0177984	0.03634632	0.04794936	0.08608659	0.07117905	0.0740609	0.1129526	0.03430039	0.04024648	0.07580449	0.1005209	0.05845047	0.04668799	0.02937973	0.02956375
1729.84	0.01616536	0.02624804	0.01381239	0.004203994	0.0641667	0.03592064	0.03721876	0.05290224	0.02123464	0.06993733	0.07664318	0.04749514	0.05722976	0.006015806	0.01034515	0.01366167	0.01924428	0.01737729	0.0333728	0.004277093	0.0423655	0.1013166	0.08030542	0.09186198	0.02194452	0.06462745	0.1407256	0.0218203	0.1198543	0.03389372	0.03321212	0.03228213	0.01511884	0.02802858	0.0198767	0.05349541	0.0523634	0.1031273	0.09260952	0.09271459	0.0529839	0.07284202	0.1121232	0.06466758	0.07803226	0.03615681	0.0301113	0.03279056	0.05061036	0.01789395	0.03633301	0.04819441	0.08698058	0.07380904	0.07572526	0.1136219	0.03436765	0.04070083	0.07684084	0.1021393	0.05824497	0.04737071	0.02942318	0.02986686
1731.76	0.01642683	0.02614792	0.01367059	0.004562871	0.0636424	0.03678551	0.03792354	0.05225334	0.0214692	0.06961947	0.07673296	0.04751673	0.05765099	0.006206378	0.01065578	0.0136085	0.01944238	0.01762375	0.03365801	0.004252592	0.04250979	0.1013487	0.07986139	0.09175982	0.02169763	0.06406884	0.1388036	0.02178397	0.1191986	0.03407091	0.03288127	0.0321988	0.01498785	0.02815149	0.01957829	0.05321252	0.05217353	0.1017615	0.09172201	0.09201612	0.0526349	0.07245328	0.1103363	0.06414606	0.07739121	0.03569823	0.02994585	0.03267614	0.05034072	0.01774641	0.03591108	0.04767718	0.08616882	0.07480577	0.07536799	0.1124657	0.03408585	0.04044714	0.07655253	0.1018217	0.05719515	0.04737155	0.02890665	0.02965524
1733.69	0.01600712	0.0256595	0.01329994	0.004369485	0.06113267	0.03612269	0.03668429	0.04997602	0.02109327	0.06677258	0.07398365	0.04534967	0.05600391	0.00604181	0.01066289	0.01326996	0.01906127	0.01725765	0.03271439	0.00416493	0.04099724	0.09897882	0.0756069	0.08913251	0.02124831	0.06238848	0.1331447	0.02098905	0.1150746	0.03348108	0.03230354	0.03163717	0.0147036	0.02747063	0.01925103	0.05196628	0.05072742	0.09824911	0.08864677	0.08879246	0.05154803	0.06910063	0.1063851	0.06242255	0.07351151	0.03495796	0.02954003	0.0320827	0.04954248	0.01743479	0.035262	0.04654067	0.08361494	0.07361414	0.07267895	0.1090335	0.03332023	0.03863551	0.07403368	0.0989412	0.05520464	0.04690676	0.02808497	0.02894017
1735.62	0.01504487	0.02486388	0.01283733	0.003702417	0.05722736	0.03397261	0.03379932	0.04670407	0.02015876	0.06207997	0.06916112	0.041623	0.05258355	0.005561418	0.01031055	0.01273689	0.01819839	0.01638458	0.03081177	0.004039234	0.03817075	0.09462987	0.06881914	0.08458097	0.02071148	0.0597159	0.1243709	0.01961932	0.1080645	0.03227922	0.0316502	0.0305729	0.01431329	0.02611855	0.01888686	0.05003901	0.04836779	0.09315261	0.08375964	0.08353352	0.04982266	0.06384217	0.1007079	0.05970358	0.06753682	0.03398735	0.02904264	0.03111301	0.04841413	0.01704033	0.03434914	0.04494831	0.07966334	0.07046561	0.06799689	0.1036602	0.03229664	0.03579992	0.0698688	0.0939137	0.05251878	0.04627354	0.0272585	0.02789893
1737.55	0.01410658	0.02387502	0.01320418	0.003067922	0.05300224	0.03125717	0.03055814	0.04325864	0.01898308	0.05691547	0.06402869	0.03776512	0.04857697	0.005043804	0.009826724	0.01215994	0.01733117	0.01547027	0.02878072	0.003908689	0.03507521	0.0889534	0.06183786	0.07897031	0.02070151	0.05696126	0.1140605	0.01808931	0.09929173	0.03127836	0.0315128	0.02996075	0.01410993	0.02460074	0.01836317	0.04807157	0.04623792	0.08760861	0.077934	0.0769634	0.04833225	0.05857315	0.09414552	0.05695068	0.06157304	0.03373035	0.02875989	0.03066378	0.04750378	0.01707143	0.03389448	0.04376915	0.07517507	0.06623426	0.06228327	0.09750361	0.03139643	0.03302932	0.06516566	0.08792412	0.04988389	0.04628919	0.02725389	0.02755584
1739.48	0.01342377	0.02277687	0.01301018	0.002683616	0.04832067	0.0281564	0.02717042	0.03936981	0.01762144	0.05110181	0.05860106	0.03388553	0.04404589	0.004620113	0.009336215	0.01158424	0.01673881	0.01468416	0.0268074	0.003786717	0.03183098	0.08092742	0.05456397	0.0714265	0.02019579	0.05306403	0.1014786	0.0163802	0.08789738	0.02920125	0.0308389	0.02854288	0.01366309	0.02309383	0.01782248	0.04504772	0.04304651	0.08045784	0.07065062	0.06867824	0.04587491	0.05327318	0.08635848	0.05302285	0.05551179	0.03281521	0.02801812	0.02948407	0.04581257	0.0168195	0.03299624	0.04158136	0.06911944	0.06013876	0.055348	0.08966408	0.03004384	0.03040428	0.05989129	0.08025252	0.04650969	0.04547344	0.02656992	0.02655964
1741.41	0.01308819	0.02173808	0.01255352	0.002612095	0.04322815	0.02479082	0.02370644	0.03496899	0.01614501	0.0445884	0.05289231	0.02999784	0.03908494	0.004365183	0.008894952	0.01108339	0.0165872	0.01411157	0.0249882	0.003693761	0.02852471	0.07228053	0.04691969	0.06369385	0.01943219	0.04880048	0.08833349	0.01450778	0.07603846	0.02667131	0.02985791	0.02670367	0.01304591	0.02176015	0.01750143	0.04169463	0.03949244	0.07292107	0.06314995	0.06022453	0.04302179	0.04790251	0.0785426	0.04879975	0.04923511	0.03160317	0.02694677	0.02802337	0.04367968	0.01643184	0.03176954	0.0388589	0.06273613	0.05367437	0.04833115	0.08164778	0.02857909	0.02794071	0.05421994	0.07253502	0.04298827	0.04425004	0.02567	0.02536313
1743.33	0.01298526	0.0208152	0.01228978	0.002741931	0.03847846	0.02166103	0.02065874	0.03075748	0.01476307	0.03840103	0.04768331	0.02657609	0.03446438	0.004256547	0.008486666	0.01067684	0.01669883	0.01373199	0.02347408	0.003624406	0.02559997	0.06440623	0.04007348	0.05685529	0.01887011	0.04477919	0.07631374	0.01276474	0.06545413	0.02443347	0.02895782	0.02504011	0.01253407	0.02069318	0.01729838	0.0386643	0.03650864	0.06614355	0.05643819	0.05268642	0.04037904	0.04315845	0.07153842	0.04505286	0.04361991	0.03052708	0.02587754	0.02676342	0.04157465	0.01607192	0.03054592	0.03636606	0.05701062	0.04796718	0.04224297	0.07468081	0.02717081	0.02587518	0.04902714	0.06580167	0.03978917	0.04305196	0.02494787	0.02443042
1745.26	0.0128335	0.01986222	0.01199782	0.002836606	0.03439356	0.01900528	0.01820719	0.02717921	0.01354092	0.03324087	0.04325315	0.02375028	0.03059067	0.004153844	0.008000405	0.01026004	0.0166807	0.01335387	0.02215576	0.003547722	0.02318336	0.05732758	0.03466436	0.05093555	0.018395	0.04105759	0.0658732	0.01131699	0.05656986	0.02245263	0.0280416	0.02357862	0.012075	0.01971946	0.01691863	0.0359086	0.03400697	0.06016416	0.05068026	0.04631712	0.03804759	0.03924983	0.06536572	0.0419067	0.03905141	0.02937862	0.024908	0.02561513	0.03927795	0.01564793	0.02922756	0.03417324	0.05193907	0.04309482	0.03714091	0.06882562	0.025782	0.02414203	0.04468663	0.06003023	0.0369458	0.0416619	0.02428964	0.02355503
1747.19	0.01237095	0.01873895	0.01195492	0.002666604	0.03045706	0.01645305	0.01587115	0.02392939	0.01231873	0.02870111	0.03888153	0.02100088	0.02700081	0.003902704	0.007285131	0.009704642	0.01626534	0.01271804	0.02067605	0.003443559	0.0208454	0.05129642	0.02995297	0.0462385	0.01803794	0.03817864	0.05752587	0.01001479	0.04966281	0.02096322	0.02721693	0.02260023	0.01162028	0.0185294	0.0163124	0.03352261	0.03208976	0.05534756	0.04613884	0.04132902	0.0361785	0.03546418	0.06023496	0.03950003	0.03475351	0.02833418	0.02399742	0.02473128	0.03680818	0.01526736	0.02803049	0.03241716	0.04781447	0.03925823	0.03324981	0.06401362	0.0247471	0.02227611	0.04073331	0.05550124	0.03469203	0.04028271	0.02387635	0.02292274
